"source_id","city"
"doc_mail_id_m_003386","Увельский"
"doc_mobile_Id_099674","Увильды"
"doc_mail_id_m_018386","Углегорск"
"doc_mail_id_m_000076","Углич"
"doc_mail_id_m_117120","Угловское"
"doc_mobile_Id_048340","Углянец"
"doc_mobile_Id_238076","Угольные Копи"
"doc_mobile_Id_239434","Угра"
"doc_mobile_Id_090326","Угут"
"doc_mail_id_m_018749","Удачный"
"doc_mobile_Id_304645","Удельная"
"doc_mail_id_m_010829","Удомля"
"prodoc_443641-kiryakida","Ужур"
"doc_mail_id_m_156267","Узловая"
"doc_mobile_Id_137751","Уинское"
"doc_mobile_Id_081127","Уйское"
"doc_mail_id_m_118095","Улаган"
"doc_mobile_Id_201261","Улан-Удэ"
"doc_mobile_Id_101672","Улеты"
"doc_apteka_RPS_68649","Ульяновка"
"doc_mail_id_m_006689","Ульяновск"
"doc_apteka_RPS_new_20894","Умет"
"doc_mobile_Id_092463","Унеча"
"doc_mobile_Id_264100","Унцукуль"
"doc_apteka_RPS_new_14968","Упорово"
"doc_mobile_Id_021347","Управленческий"
"doc_apteka_RPS_new_02830","Уразово"
"doc_mail_id_m_004185","Урай"
"doc_mobile_Id_039901","Уральский"
"doc_apteka_RPS_new_03577","Ургала"
"doc_mobile_Id_214482","Уренгой"
"doc_mobile_Id_096422","Урень"
"doc_mobile_Id_098952","Уржум"
"doc_mobile_Id_267150","Уркарах"
"doc_mobile_Id_066823","Урмары"
"doc_mobile_Id_356875","Урус-Мартан"
"doc_mail_id_m_011718","Уруссу"
"doc_mobile_Id_345172","Урюпинск"
"prodoc_950276-nam","Усинск"
"doc_mobile_Id_081678","Усиша"
"prodoc_632765-sedyh","Усмань"
"doc_apteka_RPS_new_31488","Усово-Тупик"
"prodoc_747658-kutyavin","Усолье"
"doc_mobile_Id_249115","Усолье-Сибирское"
"doc_mobile_Id_205346","Успенское"
"doc_apteka_RPS_new_21736","Уссурийск"
"doc_mobile_Id_082594","Усть-Абакан"
"doc_mobile_Id_095720","Усть-Баргузин"
"doc_mobile_Id_137646","Усть-Большерецк"
"prodoc_436720-oguzova","Усть-Джегута"
"doc_mail_id_m_036594","Усть-Донецкий"
"doc_mobile_Id_239096","Усть-Ижора"
"prodoc_446243-belousova","Усть-Илимск"
"doc_apteka_RPS_new_19910","Усть-Иша"
"doc_mobile_Id_000449","Усть-Калманка"
"doc_mail_id_m_102203","Усть-Камчатск"
"doc_mobile_Id_093044","Усть-Кан"
"prodoc_592017-narukov","Усть-Катав"
"doc_apteka_RPS_08337","Усть-Качка"
"doc_apteka_RPS_new_07472","Усть-Кишерть"
"doc_mobile_Id_093407","Усть-Кокса"
"doc_mobile_Id_105466","Усть-Кулом"
"doc_mail_id_m_104583","Усть-Кут"
"doc_mobile_Id_254265","Усть-Лабинск"
"doc_mobile_Id_238677","Усть-Мая"
"doc_mobile_Id_238660","Усть-Нера"
"doc_mail_id_m_104593","Усть-Ордынский"
"doc_mobile_Id_137631","Усть-Тарка"
"doc_mail_id_m_099390","Усть-Цильма"
"doc_apteka_RPS_new_05103","Устье"
"prodoc_738750-melnikov","Устюжна"
"doc_apteka_RPS_new_12398","Утевка"
"doc_mobile_Id_262471","Уфа"
"doc_apteka_RPS_00986","Уфимский"
"doc_mobile_Id_099343","Ухолово"
"doc_mobile_Id_057896","Ухта"
"doc_mobile_Id_001437","Учалы"
"doc_mobile_Id_086055","Учкекен"
"doc_mobile_Id_096676","Уяр"
"doc_mobile_Id_077364","Фабрики Им 1 Мая"
"doc_mobile_Id_283325","Фаленки"
"doc_apteka_RPS_03578","Фастовецкая"
"doc_mobile_Id_084544","Фатеж"
"doc_mobile_Id_115686","Февральск"
"doc_apteka_RPS_new_31683","Федино"
"doc_apteka_RPS_new_32708","Федоровка"
"doc_mobile_Id_204192","Федоровский"
"doc_mobile_Id_340548","Феодосия"
"doc_mobile_Id_190588","Ферма"
"doc_apteka_RPS_new_14526","Филипповское"
"doc_mobile_Id_204220","Фокино"
"prodoc_576915-shepyreva","Фокино (Брянская Область)"
"doc_mobile_Id_075510","Фролово"
"doc_mobile_Id_184398","Фрязино"
"doc_mobile_Id_226888","Фряново"
"prodoc_556547-haritonova","Фурманов"
"doc_mobile_Id_298804","Хабаровск"
"doc_mail_id_m_102117","Хабез"
"doc_apteka_RPS_03579","Хадыженск"
"doc_mobile_Id_313343","Хакуринохабль"
"doc_mobile_Id_267487","Хандыга"
"doc_mobile_Id_154542","Ханская"
"doc_mail_id_m_004452","Ханты-Мансийск"
"prodoc_564035-landar","Харабали"
"doc_apteka_RPS_new_00761","Харлу"
"doc_mail_id_m_108776","Харовск"
"doc_mail_id_m_001071","Харп"
"doc_mobile_Id_264382","Хасавюрт"
"doc_mobile_Id_267229","Хатанга"
"prodoc_658320-pahomov","Хвалынск"
"doc_mobile_Id_281240","Хвойная"
"doc_mobile_Id_238962","Хворостянка"
"doc_mobile_Id_110628","Хебда"
"doc_mobile_Id_099201","Хив"
"prodoc_704326-kozlova","Хилок"
"doc_mobile_Id_354219","Химинститута"
"prodoc_33475-asinovskov","Химки"
"doc_mobile_Id_083654","Хиславичи"
"doc_mobile_Id_263881","Хлевное"
"doc_mobile_Id_314793","Холм"
"doc_apteka_RPS_63739","Холмогоровка"
"doc_mobile_Id_264550","Холмск"
"doc_apteka_RPS_new_15107","Холмская"
"doc_mobile_Id_092532","Хомутово"
"doc_mail_id_m_018602","Хонуу"
"doc_apteka_RPS_new_04019","Хор"
"doc_apteka_RPS_62766","Хоринск"
"doc_apteka_RPS_new_22582","Хорлово"
"doc_mail_id_m_039076","Хороль"
"doc_mobile_Id_283543","Хотилово"
"doc_apteka_RPS_new_22859","Хотынец"
"doc_mobile_Id_177038","Хотьково"
"doc_mobile_Id_053931","Хохольский"
"doc_mobile_Id_028785","Хохряки"
"doc_apteka_RPS_new_19304","Хрящевка"
"doc_mobile_Id_266028","Хунзах"
"doc_mobile_Id_055253","Хучни"
"doc_mail_id_m_102926","Цаган Аман"
"doc_mobile_Id_123833","Целина"
"doc_mobile_Id_106705","Целинное"
"doc_mobile_Id_352051","Цемдолина"
"doc_apteka_RPS_03010","Цибанобалка"
"doc_mail_id_m_001403","Цивильск"
"doc_mobile_Id_198855","Цимлянск"
"doc_mobile_Id_348256","Циолковский"
"doc_mobile_Id_050831","Чагода"
"doc_mobile_Id_226410","Чадан"
"doc_apteka_RPS_new_13295","Чажемто"
"doc_mobile_Id_226274","Чайковский"
"doc_mobile_Id_291596","Чалтырь"
"doc_apteka_RPS_new_11883","Чамзинка"
"doc_mobile_Id_226293","Чаны"
"doc_mobile_Id_124398","Чапаевск"
"doc_mobile_Id_138248","Чаплыгин"
"doc_mobile_Id_238054","Чарышское"
"doc_mobile_Id_356351","Частоозерье"
"doc_mail_id_m_039744","Частые"
"doc_apteka_RPS_new_31755","Часцы"
"doc_mobile_Id_088901","Чебаркуль"
"doc_mobile_Id_346598","Чебоксары"
"doc_mobile_Id_127535","Чегдомын"
"doc_mobile_Id_099110","Чегем"
"doc_mobile_Id_350827","Чегем-Первый"
"doc_mobile_Id_262714","Чекмагуш"
"doc_apteka_RPS_67520","Челбасская"
"doc_mobile_Id_021958","Челно-Вершины"
"doc_mobile_Id_225574","Челябинск"
"doc_mobile_Id_266123","Чемал"
"doc_apteka_RPS_00039","Черга"
"doc_mobile_Id_148326","Чердаклы"
"prodoc_564633-kuchev","Чердынь"
"doc_mobile_Id_050874","Черемисиново"
"doc_mobile_Id_106461","Черемушки"
"doc_mobile_Id_185471","Черемхово"
"doc_apteka_RPS_new_23077","Черемшан"
"prodoc_641447-sherbakov","Черепаново"
"doc_mobile_Id_267163","Череповец"
"doc_apteka_RPS_08450","Череха"
"doc_mobile_Id_263247","Черкесск"
"doc_mobile_Id_108431","Черлак"
"doc_mobile_Id_214470","Черниговка"
"doc_mail_id_m_054761","Черноголовка"
"doc_mobile_Id_147471","Черногорск"
"doc_mobile_Id_081448","Чернокозово"
"doc_mobile_Id_240189","Черноморское"
"doc_mobile_Id_303562","Чернополье"
"doc_apteka_RPS_new_18696","Чернушка"
"doc_mobile_Id_093968","Черный Яр"
"doc_mobile_Id_230165","Чернышевск"
"doc_apteka_RPS_52352","Чернянка"
"doc_mail_id_m_103386","Черняховск"
"doc_apteka_RPS_new_09502","Чертково"
"doc_mobile_Id_029898","Чесма"
"doc_apteka_RPS_00992","Чесноковка"
"doc_mobile_Id_253318","Чехов"
"doc_mobile_Id_238933","Чикола"
"doc_mobile_Id_093745","Чилгир"
"doc_mobile_Id_346973","Чиркей"
"doc_mail_id_m_011657","Чистополь"
"doc_mobile_Id_269156","Чита"
"doc_mobile_Id_185268","Чишмы"
"prodoc_702574-vladimirov","Чкаловск"
"doc_mobile_Id_238171","Чокурдах"
"doc_apteka_RPS_new_14037","Чугуевка"
"doc_mobile_Id_250905","Чудово"
"prodoc_704333-kartonova","Чулым"
"doc_mail_id_m_018736","Чульман"
"doc_mobile_Id_266873","Чумикан"
"doc_apteka_RPS_03934","Чунояр"
"doc_mobile_Id_238636","Чунский"
"doc_mail_id_m_101811","Чупа"
"doc_mail_id_m_018554","Чурапча"
"doc_mobile_Id_114619","Чусовой"
"prodoc_602929-smirnova","Чухлома"
"doc_apteka_RPS_new_29673","Чушевицы"
"doc_mobile_Id_203404","Шагонар"
"doc_mail_id_m_093929","Шадринск"
"prodoc_930039-mutalieva","Шали"
"doc_mail_id_m_095274","Шалинское"
"doc_apteka_RPS_62803","Шалушка"
"doc_mobile_Id_271335","Шаля"
"doc_mobile_Id_082311","Шамилькала"
"doc_mobile_Id_237145","Шаран"
"doc_apteka_RPS_52171","Шаркан"
"doc_mail_id_m_042314","Шарлык"
"doc_mobile_Id_262580","Шарыпово"
"doc_mobile_Id_228306","Шарья"
"doc_mobile_Id_230423","Шатки"
"doc_mobile_Id_160684","Шатура"
"doc_mobile_Id_049937","Шаховская"
"doc_mail_id_m_036511","Шахты"
"prodoc_638084-nazoeva","Шахунья"
"prodoc_849238-doroshenko","Шацк"
"doc_mobile_Id_249151","Шебалино"
"doc_mobile_Id_277008","Шебекино"
"doc_mobile_Id_165598","Шексна"
"doc_mobile_Id_066086","Шелаболиха"
"prodoc_448454-golovacheva","Шелехов"
"doc_mobile_Id_097724","Шелковская"
"doc_apteka_RPS_new_24561","Шелопугино"
"doc_mobile_Id_090397","Шемурша"
"doc_mobile_Id_172063","Шемышейка"
"prodoc_552751-pechenicyn","Шенкурск"
"doc_mobile_Id_263641","Шентала"
"doc_mobile_Id_047941","Шербакуль"
"doc_mobile_Id_213370","Шерегеш"
"doc_mobile_Id_170525","Шигоны"
"prodoc_900855-makarova","Шилка"
"doc_mobile_Id_152041","Шилово"
"doc_mobile_Id_225535","Шимановск"
"doc_mobile_Id_236560","Шимск"
"doc_mobile_Id_238057","Шипуново"
"doc_mobile_Id_248043","Шира"
"doc_apteka_RPS_new_25728","Шихазаны"
"prodoc_827021-hmelkova","Шиханы"
"doc_mobile_Id_079558","Шишкин Лес"
"doc_apteka_RPS_new_15297","Шкотово"
"prodoc_587306-ostapkevich","Шлиссельбург"
"doc_apteka_RPS_04276","Шугозеро"
"doc_mobile_Id_187661","Шудаяг"
"doc_mobile_Id_235071","Шумерля"
"doc_mobile_Id_173306","Шумиха"
"doc_mobile_Id_224607","Шушары"
"doc_mobile_Id_188848","Шушенское"
"doc_mail_id_m_105294","Шуя"
"doc_mobile_Id_277009","Щекино"
"doc_mobile_Id_304748","Щелкино"
"doc_mobile_Id_180170","Щелково"
"prodoc_914378-li","Щербинка"
"prodoc_854333-vlasov","Щигры"
"prodoc_709286-krenicina","Щучье"
"prodoc_667942-hadzaragov","Щёкино"
"prodoc_691721-kelareva","Щёлково"
"doc_mail_id_m_018752","Ытык-Кюель"
"doc_mobile_Id_090867","Эвенск"
"doc_mobile_Id_239462","Эгвекинот"
"doc_mobile_Id_266690","Экажево"
"doc_mobile_Id_066672","Элекмонар"
"doc_mobile_Id_261896","Электрогорск"
"doc_mail_id_m_051777","Электросталь"
"doc_mail_id_m_051616","Электроугли"
"prodoc_416928-mingyaev","Элиста"
"doc_mobile_Id_096267","Эльбан"
"doc_apteka_RPS_new_19870","Эльхотово"
"doc_mobile_Id_335380","Энгельс"
"doc_mobile_Id_238733","Энем"
"doc_apteka_RPS_07809","Энергетик"
"doc_mobile_Id_101705","Эркен-Шахар"
"prodoc_400444-baskakova","Эртиль"
"doc_mail_id_m_102296","Эссо"
"doc_apteka_RPS_03493","Эстосадок"
"doc_mobile_Id_351808","Юбилейный"
"prodoc_971744-dautova","Югорск"
"prodoc_521542-bryzgalova","Южа"
"doc_mail_id_m_018448","Южно-Курильск"
"doc_mail_id_m_018406","Южно-Сахалинск"
"prodoc_709685-rabadanova","Южно-Сухокумск"
"doc_mobile_Id_149043","Южноуральск"
"doc_mobile_Id_054528","Южный"
"doc_mobile_Id_263499","Юкаменское"
"doc_mobile_Id_352557","Юность"
"doc_apteka_RPS_new_35936","Юрга"
"doc_apteka_RPS_new_26011","Юргамыш"
"doc_apteka_RPS_new_11099","Юргинское"
"doc_apteka_RPS_new_22521","Юрла"
"doc_mail_id_m_110636","Юрьев-Польский"
"doc_mail_id_m_105429","Юрьевец"
"doc_mail_id_m_099994","Юрья"
"prodoc_591772-zabolotnova","Юрюзань"
"doc_mobile_Id_037692","Юсьва"
"doc_apteka_RPS_new_19725","Юхмачи"
"doc_mobile_Id_115493","Юхнов"
"doc_mobile_Id_094912","Яблоновский"
"doc_mobile_Id_099462","Явас"
"doc_mobile_Id_115250","Ядрин"
"doc_mobile_Id_129776","Языково"
"doc_mobile_Id_087754","Яковлевка"
"doc_mobile_Id_213613","Якутск"
"doc_apteka_RPS_12668","Якшур"
"doc_mobile_Id_150603","Якшур-Бодья"
"doc_mobile_Id_350623","Ялга"
"doc_mobile_Id_123498","Ялта"
"doc_mobile_Id_334079","Ялуторовск"
"doc_mobile_Id_094161","Яльчики"
"doc_mail_id_m_008195","Ямбург"
"doc_apteka_RPS_01860","Ямное"
"prodoc_586118-suyargulov","Янаул"
"doc_apteka_RPS_64092","Янгантау"
"doc_mobile_Id_314852","Янино-1"
"doc_mobile_Id_054630","Янтиково"
"doc_mobile_Id_311529","Яр"
"doc_mail_id_m_000925","Яр-Сале"
"doc_mail_id_m_099982","Яранск"
"doc_mobile_Id_209609","Яраткулова"
"doc_mail_id_m_008119","Ярково"
"doc_mobile_Id_206804","Яровое"
"doc_mail_id_m_000884","Ярославль"
"prodoc_898808-zybina","Ярцево"
"doc_mobile_Id_238987","Ясная Поляна"
"prodoc_1023407-sheremetev","Ясногорск"
"doc_mobile_Id_229656","Ясный"
"doc_mail_id_m_055334","Яхрома"
"doc_mobile_Id_147213","Яшалта"
"doc_apteka_RPS_45383","Яшкино"
"doc_apteka_RPS_02405","Яшкуль"
"doc_mobile_Id_101132","Яя"
